id,original_address_1,original_address_2,standardized_address_1,standardized_address_2,match_level,confidence_score,analysis,method_used,timestamp,status
288.0,"Rälambsvägen 17, 7th floor    ,Stockholm,SWE","7th Floor, No.4 St Paul's Sqr, Merseyside, Liverpool
L3 9PP
%1,L3 9PP,GBR","Rälambsvägen 17, 7th Floor, Stockholm, Sweden","7th Floor, No.4 St Paul's Square, Liverpool, Merseyside, L3 9PP, United Kingdom",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:09:27.459894,success
289.0,"Paketvagen 1-3, Torsjo 2:49    ,Orebro,SWE","Paketvagen 1-3, Torsjo 2:49,SWE","Paketvägen 1-3, Torsjö 2:49, Örebro, Sweden","Paketvägen 1-3, Torsjö 2:49, Örebro, Sweden",IDENTICAL,100,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:09:27.459894,success
290.0,"TysjÃ¶vÃ¤gen 8    ,Ostersund,SWE","Tysjövägen 8,SWE","Tysjövägen 8, Östersund, Jämtland, Sweden","Tysjövägen 8, Östersund, Jämtland, Sweden",IDENTICAL,100,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:09:27.459894,success
291.0,"Odenskogsvagen 27-29    ,Ostersund,SWE","Odenskogsvagen 27-29,SWE","Odenskogsvägen 27-29, Östersund, Sweden","Odenskogsvägen 27-29, Östersund, Sweden",IDENTICAL,100,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:09:44.931244,success
292.0,"FlÃ¶jelbergsgatan 8C    ,Gothenburg,SWE","Flöjelbergsgatan 8C,SWE","Flöjelbergsgatan 8C, Gothenburg, Sweden","Flöjelbergsgatan 8C, Gothenburg, Sweden",IDENTICAL,100,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:09:44.931244,success
293.0,"SkarprÃ¤ttarvÃ¤gen 7, lokal 17, JÃ¤rfÃ¤lla    ,Stockholm,SWE","Skarprättarvägen 7, lokal 17, Järfälla,SWE","Skarprättarvägen 7, lokal 17, Järfälla, Stockholm, Sweden","Skarprättarvägen 7, lokal 17, Järfälla, Stockholm, Sweden",IDENTICAL,100,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:09:44.931244,success
294.0,"Örebro,11111,SWE","_x000D_
Lemelerbergweg 20_x000D_
 _x000D_,Lemelerbergweg 20,Amsterdam,1101 AJ,NLD","Örebro, 11111, Sweden","Lemelerbergweg 20, Amsterdam, 1101 AJ, Netherlands",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:09:44.931244,success
295.0,"Blomgatan 17 Lulea Djuret    ,Lulea,SWE","Blomgatan 17 Lulea Djuret,SWE","Blomgatan 17, Lulea Djuret, Lulea, Sweden","Blomgatan 17, Lulea Djuret, Lulea, Sweden",IDENTICAL,100,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:09:44.931244,success
296.0,"Örebro,70210,SWE","802
South
SL0 0LR
%1,South,SL0 0LR,GBR","Örebro, Örebro County, 70210, Sweden","802 South, South, SL0 0LR, United Kingdom",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:10:03.904679,success
297.0,"Lammhult, Sweden-Trädgårdsgatan 10-200665N Room 29-Lammhult-363 45 200665N,Lammhult,SWE","Vasagatan 10_x000D_
 _x000D_
 _x000D_,Stockholm,11120,SWE","Trädgårdsgatan 10, Room 29, Lammhult, Kronoberg County, 363 45, Sweden","Vasagatan 10, Stockholm, Stockholm County, 11120, Sweden",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:10:03.904679,success
298.0,"Lammhult, Sweden-Bldg. 1+2-Tradgardsgatan 10-Building 1-9572-T Lammhult-2/F-Vaxjo-360 30 9572-T,Vaxjo,SWE","Vasagatan 10_x000D_
 _x000D_
 _x000D_,Stockholm,11120,SWE","Trädgårdsgatan 10, Building 1, 2/F, Lammhult, Kronoberg County, 360 30, Sweden","Vasagatan 10, Stockholm, Stockholm County, 11120, Sweden",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:10:03.904679,success
299.0,"Norrköping, Sweden-Branch-Lindövägen 65 -Amerika 3-200244N 1st Floor and 2nd Floor-Norrköping-600 02 200244N,Norrköping,SWE","Vasagatan 10_x000D_
 _x000D_
 _x000D_,Stockholm,11120,SWE","Lindövägen 65, 1st Floor and 2nd Floor, Norrköping, Östergötland County, 600 02, Sweden","Vasagatan 10, Stockholm, Stockholm County, 11120, Sweden",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:10:03.904679,success
300.0,",NULL,SWE","Building 1
Aviator Park
Station Road
ADDLESTONE
KT15 2PG
United Kingdom,ADDLESTONE,KT15 2PG,GBR",Sweden,"Building 1, Aviator Park, Station Road, Addlestone, Surrey, KT15 2PG, United Kingdom",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:10:03.904679,success
301.0,"Stockholm    ,Stockholm,SWE","DigiPlex Stockholm 1 AB
Smedbyvägen 6
Upplands Väsby
194 30 Stockholm
SWE,Stockholm,194 30,SWE","Stockholm, Stockholm, Sweden","DigiPlex Stockholm 1 AB, Smedbyvägen 6, Upplands Väsby, 194 30 Stockholm, Stockholm, Sweden",DIFFERENT_BUT_NEARBY,30,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:10:23.962197,success
302.0,"Storgtan 7    ,LuleÃ¥,SWE","Blomgatan 17 Lulea Djuret,SWE","Storgatan 7, Luleå, Sweden","Blomgatan 17, Luleå, Sweden",DIFFERENT_BUT_NEARBY,30,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:10:23.962197,success
303.0,"Floor 9, Gustav III:s Boulevard 46 Hilton 3  ,Solna,SWE","17065,SE","Floor 9, Gustav III:s Boulevard 46, Hilton 3, Solna, Sweden","170 65 Solna, Sweden",PROBABLY_SAME_LOCATION,70,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:10:23.962197,success
304.0,"977 75 Lulea    ,Storgatan,7,SWE","Datavägen 15
977 54 Luleå
SWE,Luleå,977 54,SWE","Storgatan 7, 977 75 Luleå, Sweden","Datavägen 15, 977 54 Luleå, Sweden",DIFFERENT_BUT_NEARBY,30,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:10:23.962197,success
305.0,"GUSTAV III:S BOULEVARD 46    ,SOLNA,SWE","Building 1
Aviator Park
Station Road
ADDLESTONE
KT15 2PG
United Kingdom,ADDLESTONE,KT15 2PG,GBR","Gustav III:s Boulevard 46, Solna, Sweden","Building 1, Aviator Park, Station Road, Addlestone, KT15 2PG, United Kingdom",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:10:23.962197,success
306.0,"Norrbroplatsen 2,Helsingborg,SWE","Norrbroplatsen 2,254 42,SWE","Norrbroplatsen 2, Helsingborg, Skåne, Sweden","Norrbroplatsen 2, 254 42 Helsingborg, Skåne, Sweden",IDENTICAL,95,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:10:42.588478,success
307.0,"Bunkagardsgatan 19    ,Helsingborg,SWE",,,,NO_MATCH,0,One or both addresses are empty,validation_check,2025-08-22T12:10:42.588478,empty_address
308.0,"Norrbroplatsen 2    ,Helsingborg,SWE","Norrbroplatsen 2,254 42,SWE","Norrbroplatsen 2, Helsingborg, Skåne, Sweden","Norrbroplatsen 2, 254 42 Helsingborg, Skåne, Sweden",IDENTICAL,95,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:10:42.588478,success
309.0,"Färögatan 33,Kista,SWE","Aspen Way_x000D_
 _x000D_
 _x000D_,Paignton,TQ4 7QR,GBR","Färögatan 33, Kista, Stockholm, Sweden","Aspen Way, Paignton, Devon, TQ4 7QR, United Kingdom",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:10:42.588478,success
310.0,"Brunkebergstorg 11,Stockholm,SWE","Reckitt, 103-105 Bath road, Slough Sl1 3uh_x000D_
 _x000D_
 _x000D_,Slough,SL1 3UH,GBR","Brunkebergstorg 11, Stockholm, Stockholm, Sweden","Reckitt, 103-105 Bath Road, Slough, Berkshire, SL1 3UH, United Kingdom",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:10:42.588478,success
311.0,"Kista Science Tower, Färögatan 33, KISTA/STOCKHOLM, SWE","16455, SE","Kista Science Tower, Färögatan 33, Kista, Stockholm, Sweden","16455, Kista, Stockholm, Sweden",VERY_LIKELY_SAME,85,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:11:00.812189,success
312.0,"Vasagatan 10, Stockholm, 11120, SWE","Vasagatan 28, Stockholm, 11120, SWE","Vasagatan 10, Stockholm, 11120, Sweden","Vasagatan 28, Stockholm, 11120, Sweden",POSSIBLY_RELATED,50,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:11:00.812189,success
313.0,"Vendevägen 89, Danderyd, SWE","Vendevagen 89, 182 32, SWE","Vendevägen 89, Danderyd, Stockholm, Sweden","Vendevägen 89, Danderyd, Stockholm, Sweden",IDENTICAL,95,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:11:00.812189,success
314.0,"Blekholmsgatan 3-7 Klarabergsviadukten 86-96 Blekholmstorget 20-30, Stockholm, SWE","Stamholmen 167G, DNK","Blekholmsgatan 3-7, Klarabergsviadukten 86-96, Blekholmstorget 20-30, Stockholm, Sweden","Stamholmen 167G, Denmark",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:11:00.812189,success
315.0,"Kistagången 6, Kista, SWE","Belgium, BEL","Kistagången 6, Kista, Stockholm, Sweden",Belgium,NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:11:00.812189,success
316.0,"Lonnbacksvagen 3    ,Link�ping,SWE","SETE01 Tegeluddsvagen 3-4,114 41,SWE","Lönnbacksvägen 3, Linköping, Östergötland, Sweden","Tegeluddsvägen 3-4, Stockholm, 114 41, Sweden",NO_MATCH,15,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:11:22.854136,success
317.0,"Johannes Magnus vag 2    ,Link�ping,SWE","Ernst Hedlunds vag 35,785 30,SWE","Johannes Magnus väg 2, Linköping, Östergötland, Sweden","Ernst Hedlunds väg 35, Mockfjärd, Dalarna, 785 30, Sweden",NO_MATCH,10,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:11:22.854136,success
318.0,"Linköping,11111,SWE","Glasgow
%1,Glasgow,GBR","Linköping, Östergötland, 11111, Sweden","Glasgow, Scotland, United Kingdom",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:11:22.854136,success
319.0,"Sundstabacken 10 Box 90221,Stockholm,12023,SWE","Kanalvagen 16,SWE","Sundstabacken 10, Box 90221, Stockholm, 120 23, Sweden","Kanalvägen 16, Sweden",DIFFERENT_BUT_NEARBY,30,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:11:22.854136,success
320.0,"Sundstabacken 10 Box 90221,Stockholm,12023,SWE","Stenaldersgatan 4, 213 76 Malmo, Box 9016,205-93,SWE","Sundstabacken 10, Box 90221, Stockholm, 120 23, Sweden","Stenåldersgatan 4, Box 9016, Malmö, 213 76, Sweden",NO_MATCH,10,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:11:22.854136,success
321.0,"Gumpekullavagen 3 - SAAB    ,Link�ping,SWE","Glasgow
%1,Glasgow,GBR","Gumpekullavägen 3, Linköping, Östergötland, Sweden","Glasgow, Scotland, United Kingdom",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:11:41.689464,success
322.0,"Ridsportall�n 5    ,Link�ping,SWE","CW0017A1 Church Minshall SAX, Muslin Row, Church Minshull, Nantwich, Cheshire CW5 6DY
CW5 6DY
%1,CW5 6DY,GBR","Ridsportallén 5, Linköping, Östergötland, Sweden","Muslin Row, Church Minshull, Nantwich, Cheshire CW5 6DY, England, United Kingdom",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:11:41.689464,success
323.0,"Gumpekullavagen 3 - Sportcenter    ,Link�ping,SWE","SETE01 Tegeluddsvagen 3-4,114 41,SWE","Gumpekullavägen 3, Linköping, Östergötland, Sweden","Tegeluddsvägen 3-4, Stockholm, Stockholm County, 114 41, Sweden",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:11:41.689464,success
324.0,"Snickaregatan 35    ,Link�ping,SWE","SEKI73 Torshamnsgatan 35,163 80,SWE","Snickaregatan 35, Linköping, Östergötland, Sweden","Torshamnsgatan 35, Kista, Stockholm County, 163 80, Sweden",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:11:41.689464,success
325.0,"Ostgotagatan 5    ,Link�ping,SWE","Refinitiv, Birger Jarlsgatan 5,111 45,SWE","Östgötagatan 5, Linköping, Östergötland, Sweden","Birger Jarlsgatan 5, Stockholm, Stockholm County, 111 45, Sweden",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:11:41.689464,success
326.0,"Vasagatan 10,Stockholm,11120,SWE","Kanalvagen 16,SWE","Vasagatan 10, Stockholm, 111 20, Sweden","Kanalvägen 16, Sweden",NO_MATCH,15,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:11:59.042308,success
327.0,"Kallviksvagen 18,Falun,79152,SWE",,,,NO_MATCH,0,One or both addresses are empty,validation_check,2025-08-22T12:11:59.042308,empty_address
328.0,"Datavägen 15    ,Luleå,SWE","Datavägen 15
977 54 Luleå
SWE,Luleå,977 54,SWE","Datavägen 15, Luleå, Sweden","Datavägen 15, 977 54 Luleå, Sweden",IDENTICAL,95,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:11:59.042308,success
329.0,",NULL,SWE","CW0017A1 Church Minshall SAX, Muslin Row, Church Minshull, Nantwich, Cheshire CW5 6DY
CW5 6DY
%1,CW5 6DY,GBR",Sweden,"Church Minshall SAX, Muslin Row, Church Minshull, Nantwich, Cheshire, CW5 6DY, United Kingdom",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:11:59.042308,success
330.0,"Telegrafgatan 6A    ,Solna,SWE","Boeing Avenue 8
1119 BW SCHIPHOL-RIJK
Netherlands,SCHIPHOL-RIJK,1119 BW,NLD","Telegrafgatan 6A, Solna, Sweden","Boeing Avenue 8, 1119 BW Schiphol-Rijk, Netherlands",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:11:59.042308,success
331.0,"Hemvärnsgatan 9    ,Solna,SWE","Bryggegata 9_x000D_
 _x000D_
 _x000D_,OSLO,0250,NOR","Hemvärnsgatan 9, Solna, Stockholm County, Sweden","Bryggegata 9, Oslo, 0250, Norway",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:12:18.130918,success
332.0,"Tegeluddsvägen 21    ,Stockholm,SWE","SETE01 Tegeluddsvagen 3-4,114 41,SWE","Tegeluddsvägen 21, Stockholm, Stockholm County, Sweden","Tegeluddsvägen 3-4, Stockholm, Stockholm County, 114 41, Sweden",DIFFERENT_BUT_NEARBY,30,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:12:18.130918,success
333.0,"Bunkagårdsgatan 7,Helsingborg,25368,SWE","Bunkagårdsgatan 7, 253 68 Helsingborg,25368,SWE","Bunkagårdsgatan 7, Helsingborg, 253 68, Skåne County, Sweden","Bunkagårdsgatan 7, Helsingborg, 253 68, Skåne County, Sweden",IDENTICAL_LOCATION,100,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:12:18.130918,success
334.0,"Mejselvägen 15    ,Piteå,SWE","Victoria House 15-17 Gloucester Street_x000D_
 _x000D_
 _x000D_,Belfast,BT1 4LS,IRL","Mejselvägen 15, Piteå, Norrbotten County, Sweden","Victoria House 15-17 Gloucester Street, Belfast, BT1 4LS, Northern Ireland",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:12:18.130918,success
335.0,"Fleminggatan 14,Stockholm,SWE","Burchardstraße 14_x000D_
 _x000D_
 _x000D_,HAMBURG,20095,DEU","Fleminggatan 14, Stockholm, Stockholm County, Sweden","Burchardstraße 14, Hamburg, 20095, Germany",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:12:18.130918,success
336.0,"Söderbymalmsvägen 8,Handen,13645,SWE","Höhnerweg 2-4_x000D_
 _x000D_
 _x000D_,WEINHEIM,64646,DEU","Söderbymalmsvägen 8, Handen, Stockholm County, 13645, Sweden","Höhnerweg 2-4, Weinheim, Baden-Württemberg, 64646, Germany",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:12:36.155549,success
337.0,"Skjutsgossen 12,Stockholm,SWE","Battery Park, Bristol Road_x000D_
 _x000D_
 _x000D_,Birmingham,B29 6SR,GBR","Skjutsgossen 12, Stockholm, Stockholm County, Sweden","Battery Park, Bristol Road, Birmingham, West Midlands, B29 6SR, United Kingdom",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:12:36.155549,success
338.0,"Esplanaden 3,Stockholm,18334,SWE","Raglan Street_x000D_
 _x000D_
 _x000D_,Coventry,CV1 5QF,GBR","Esplanaden 3, Stockholm, Stockholm County, 18334, Sweden","Raglan Street, Coventry, West Midlands, CV1 5QF, United Kingdom",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:12:36.155549,success
339.0,"Västerås,72130,SWE","Radmarsh Road_x000D_
 _x000D_
 _x000D_,Nottingham,NG7 2GJ,GBR","Västerås, Västmanland County, 72130, Sweden","Radmarsh Road, Nottingham, Nottinghamshire, NG7 2GJ, United Kingdom",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:12:36.155549,success
340.0,"NKT Karlskrona    ,NULL,SWE",,,,NO_MATCH,0,One or both addresses are empty,validation_check,2025-08-22T12:12:36.155549,empty_address
341.0,"Lilla Nygatan 2,Gothenburg,41109,SWE","Höhnerweg 2-4_x000D_
 _x000D_
 _x000D_,WEINHEIM,64646,DEU","Lilla Nygatan 2, Gothenburg, 41109, Västra Götaland, Sweden","Höhnerweg 2-4, Weinheim, 64646, Baden-Württemberg, Germany",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:12:58.223759,success
342.0,"Sundstabacken 10 Box 90221,Stockholm,12023,SWE","_x000D_
Jaargetijdenlaan 100-102 box 30_x000D_
 _x000D_,Jaargetijdenlaan 100-102 box 30,Elsene,1050,BEL","Sundstabacken 10, Box 90221, Stockholm, 12023, Stockholm County, Sweden","Jaargetijdenlaan 100-102, Box 30, Elsene, 1050, Brussels-Capital Region, Belgium",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:12:58.223759,success
343.0,"Smidesvägen 4 - 8,Solna,17141,SWE","Kanalvagen 16,SWE","Smidesvägen 4-8, Solna, 17141, Stockholm County, Sweden","Kanalvägen 16, Upplands Väsby, Stockholm County, Sweden",DIFFERENT_BUT_NEARBY,30,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:12:58.223759,success
344.0,"Sundstabacken 10 Box 90221,Stockholm,12023,SWE","Kanalvagen 16,SWE","Sundstabacken 10, Box 90221, Stockholm, 12023, Stockholm County, Sweden","Kanalvägen 16, Upplands Väsby, Stockholm County, Sweden",DIFFERENT_BUT_NEARBY,30,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:12:58.223759,success
345.0,"Vaksala EKE, Skäve,Uppsala,75594,SWE","Drapstraat 159

9810 EKE
%1,EKE,9810,BEL","Vaksala EKE, Skäve, Uppsala, 75594, Uppsala County, Sweden","Drapstraat 159, Eke, 9810, East Flanders, Belgium",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:12:58.223759,success
346.0,"Sundstabacken 10 Box 90221,Stockholm,12023,SWE","Stenaldersgatan 4, 213 76 Malmo, Box 9016,205-93,SWE","Sundstabacken 10, Box 90221, Stockholm, 12023, Sweden","Stenaldersgatan 4, Box 9016, Malmo, 20593, Sweden",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:13:21.874206,success
347.0,"Sundstabacken 10 Box 90221,Stockholm,12023,SWE","Stenaldersgatan 4, 213 76 Malmo, Box 9016,205-93,SWE","Sundstabacken 10, Box 90221, Stockholm, 12023, Sweden","Stenaldersgatan 4, Box 9016, Malmo, 20593, Sweden",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:13:21.874206,success
348.0,"Sabbatsbergs sjukhus ,Stockholm,SWE","7-9 Tron Place LARGS Ayrshire KA30 8AR %1,KA30 8AR,GBR","Sabbatsbergs sjukhus, Stockholm, Sweden","7-9 Tron Place, Largs, Ayrshire, KA30 8AR, United Kingdom",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:13:21.874206,success
349.0,"Nytorpsv�gen 10 ,Stockholm,SWE","4250 Messenger Loop NW Los Lunas, NM, 87301-4894 USA,Los Lunas,87301-4894,USA","Nytorpsvägen 10, Stockholm, Sweden","4250 Messenger Loop NW, Los Lunas, New Mexico, 87301-4894, United States",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:13:21.874206,success
350.0,"Sveavägen 9 , 15th Floor 111 57 Stockholm,Stockholm,SWE","KARLAVAGEN 108, 12 FL 115 26 STOCKHOLM SWE,STOCKHOLM,115 26,SWE","Sveavägen 9, 15th Floor, 111 57 Stockholm, Sweden","Karlavägen 108, 12th Floor, 115 26 Stockholm, Sweden",DIFFERENT_BUT_NEARBY,49,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:13:21.874206,success
351.0,"Birger Jarlsgatan 5    ,Stockholm,SWE","Refinitiv, Birger Jarlsgatan 5,111 45,SWE","Birger Jarlsgatan 5, Stockholm, 111 45, Sweden","Refinitiv, Birger Jarlsgatan 5, Stockholm, 111 45, Sweden",IDENTICAL,95,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:13:39.645561,success
352.0,"Vastra Tradgardsgatan 15    ,Stockholm,SWE","Jakobsbergsgatan 13,11144,SWE","Vastra Tradgardsgatan 15, Stockholm, 111 53, Sweden","Jakobsbergsgatan 13, Stockholm, 111 44, Sweden",DIFFERENT_NEARBY,30,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:13:39.645561,success
353.0,"Indiska Oceanen 11,Göteborg,SWE","_x000D_
 _x000D_
Boompjes 40_x000D_,Rotterdam,3011 XB,NLD","Indiska Oceanen 11, Goteborg, 417 56, Sweden","Boompjes 40, Rotterdam, 3011 XB, Netherlands",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:13:39.645561,success
354.0,"Masmaestaren Fastigheter AB    ,Stockholm,SWE","Parnell House
Barrack Square, Ballincollig
F.A.O. Mary Kingston
Cork
%1,Cork,IRL","Masmaestaren Fastigheter AB, Stockholm, Sweden","Parnell House, Barrack Square, Ballincollig, Cork, Ireland",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:13:39.645561,success
355.0,"Stockholm,SWE","111 44,SWE","Stockholm, Sweden","Stockholm, 111 44, Sweden",POSSIBLY_RELATED,50,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:13:39.645561,success
356.0,"Master Samuelsgatan 6    ,Stockholm,SWE","Master Samuelsgatan 36,111 57,SWE","Master Samuelsgatan 6, Stockholm, Stockholm County, Sweden","Master Samuelsgatan 36, 111 57, Stockholm, Stockholm County, Sweden",DIFFERENT_BUT_NEARBY,30,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:14:00.451831,success
357.0,"Master Samuelsgatan 6    ,Stockholm,SWE","Master Samuelsgatan 36,111 57,SWE","Master Samuelsgatan 6, Stockholm, Stockholm County, Sweden","Master Samuelsgatan 36, 111 57, Stockholm, Stockholm County, Sweden",DIFFERENT_BUT_NEARBY,30,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:14:00.451831,success
358.0,"Artemisgatan 2    ,Stockholm,SWE","Unit 3, 50 Union Glen, Aberdeen AB11 6ER %1,AB11 6ER,GBR","Artemisgatan 2, Stockholm, Stockholm County, Sweden","Unit 3, 50 Union Glen, Aberdeen, AB11 6ER, Scotland, United Kingdom",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:14:00.451831,success
359.0,"Dianavagen 3    ,Stockholm,SWE","Unit 3, 50 Union Glen, Aberdeen AB11 6ER %1,AB11 6ER,GBR","Dianavagen 3, Stockholm, Stockholm County, Sweden","Unit 3, 50 Union Glen, Aberdeen, AB11 6ER, Scotland, United Kingdom",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:14:00.451831,success
360.0,"Eastmansvagen 16-22    ,Stockholm,SWE","_x000D_ Lage Biezenweg 1_x000D_ Regio West_x000D_,Lage Biezenweg 1,VIANEN,4131 LV,NLD","Eastmansvagen 16-22, Stockholm, Stockholm County, Sweden","Lage Biezenweg 1, Vianen, 4131 LV, Utrecht, Netherlands",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:14:00.451831,success
361.0,"Eastmansvagen 29-33    ,Stockholm,SWE","Odenskogsvagen 27-29,SWE","Eastmansvägen 29-33, Stockholm, Sweden","Odenskogsvägen 27-29, Sweden",DIFFERENT_BUT_NEARBY,29,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:14:18.868417,success
362.0,"Torsgrand 31-33    ,Stockholm,SWE","p/a Genpact
Postbus 39
1520 AA WORMERVEER
Netherlands,WORMERVEER,1520 AA,NLD","Torsgränd 31-33, Stockholm, Sweden","Postbus 39, 1520 AA Wormerveer, Netherlands",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:14:18.868417,success
363.0,"Roslagstullsbacken 7    ,Stockholm,SWE","Warehouse 61/106 Khasra 714 (6-5), 715 (7-5) Kite 2 Village Kheri Gurna,Tehsil. Rajpura,IND","Roslagstullsbacken 7, Stockholm, Sweden","Warehouse 61/106 Khasra 714 (6-5), 715 (7-5) Kite 2 Village Kheri Gurna, Tehsil Rajpura, India",NO_MATCH,0,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:14:18.868417,success
364.0,"Grevgatan 45    ,Stockholm,SWE","SEKL01 Telefongatan 25,691 71,SWE","Grevgatan 45, Stockholm, Sweden","Telefongatan 25, 691 71 Karlskoga, Sweden",DIFFERENT_BUT_NEARBY,29,Batch comparison and standardization completed,azure_openai_batch_with_standardization,2025-08-22T12:14:18.868417,success
